COUNTRY;REGION;Fecha;cum_pos_pcr;cum_pos_zero;cum_pos_ag;cum_pos_total;cum_total_muestras
PE;LIMA METROPOLITANA;2020-08-25;98093;172450;;270543;1341940
PE;LIMA METROPOLITANA;2020-08-26;98638;173585;;272223;1348709
PE;LIMA METROPOLITANA;2020-08-27;99732;175234;;274966;1360268
PE;LIMA METROPOLITANA;2020-08-28;100630;177080;;277710;1373733
PE;LIMA METROPOLITANA;2020-08-29;101931;179131;;281062;1387413
PE;LIMA METROPOLITANA;2020-08-30;102691;180812;;283503;1400504
PE;LIMA METROPOLITANA;2020-08-31;103488;181810;;285298;1409428
PE;LIMA METROPOLITANA;2020-09-01;104341;182985;;287326;1418056
PE;LIMA METROPOLITANA;2020-09-02;104947;184371;;289318;1426776
PE;LIMA METROPOLITANA;2020-09-03;105770;185979;;291749;1438926
PE;LIMA METROPOLITANA;2020-09-04;106589;187631;;294220;1452892
PE;LIMA METROPOLITANA;2020-09-05;107563;189192;;296755;1466082
PE;LIMA METROPOLITANA;2020-09-06;108292;190622;;298914;1475932
PE;LIMA METROPOLITANA;2020-09-07;108545;191074;;299619;1479692
PE;LIMA METROPOLITANA;2020-09-08;109565;192089;;301654;1488560
PE;LIMA METROPOLITANA;2020-09-09;110246;193415;;303661;1498667
PE;LIMA METROPOLITANA;2020-09-10;111110;194971;;306081;1509967
PE;LIMA METROPOLITANA;2020-09-11;111801;196358;;308159;1519367
PE;LIMA METROPOLITANA;2020-09-12;112557;198275;;310832;1531657
PE;LIMA METROPOLITANA;2020-09-13;113146;199968;;313114;1541422
PE;LIMA METROPOLITANA;2020-09-14;113742;201040;;314782;1548992
PE;LIMA METROPOLITANA;2020-09-15;114217;202119;;316336;1555654
PE;LIMA METROPOLITANA;2020-09-16;114776;203217;;317993;1563534
PE;LIMA METROPOLITANA;2020-09-17;115212;204506;;319718;1571324
PE;LIMA METROPOLITANA;2020-09-18;116121;206019;;322140;1582962
PE;LIMA METROPOLITANA;2020-09-19;116815;207603;;324418;1594148
PE;LIMA METROPOLITANA;2020-09-20;117367;209126;;326493;1604138
PE;LIMA METROPOLITANA;2020-09-21;117367;209126;;326493;1604138
PE;LIMA METROPOLITANA;2020-09-22;118168;211115;;329283;1617370
PE;LIMA METROPOLITANA;2020-09-23;118941;212330;;331271;1627871
PE;LIMA METROPOLITANA;2020-09-24;119740;213551;;333291;1640065
PE;LIMA METROPOLITANA;2020-09-25;120398;214898;;335296;1651223
PE;LIMA METROPOLITANA;2020-09-26;120930;216257;;337187;1660693
PE;LIMA METROPOLITANA;2020-09-27;121358;217495;;338853;1669728
PE;LIMA METROPOLITANA;2020-09-28;121736;218343;;340079;1676393
PE;LIMA METROPOLITANA;2020-09-29;122249;219114;;341363;1682285
PE;LIMA METROPOLITANA;2020-09-30;122669;219917;;342586;1689635
PE;LIMA METROPOLITANA;2020-10-01;123243;220873;;344116;1699228
PE;LIMA METROPOLITANA;2020-10-02;123662;221674;;345336;1707198
PE;LIMA METROPOLITANA;2020-10-03;124256;222727;;346983;1716191
PE;LIMA METROPOLITANA;2020-10-04;124849;223565;;348414;1725184
PE;LIMA METROPOLITANA;2020-10-05;125187;224099;;349286;1730372
PE;LIMA METROPOLITANA;2020-10-06;125488;225056;;350544;1738187
PE;LIMA METROPOLITANA;2020-10-07;125839;225904;;351743;1745759
PE;LIMA METROPOLITANA;2020-10-08;126362;226541;;352903;1755059
PE;LIMA METROPOLITANA;2020-10-09;126930;227640;;354570;1766759
PE;LIMA METROPOLITANA;2020-10-10;127554;228284;;355838;1778889
PE;LIMA METROPOLITANA;2020-10-11;127893;229317;;357210;1791234
PE;LIMA METROPOLITANA;2020-10-12;128121;229699;;357820;1797084
PE;LIMA METROPOLITANA;2020-10-13;128321;230465;;358786;1805514
PE;LIMA METROPOLITANA;2020-10-14;128684;231306;;359990;1815964
PE;LIMA METROPOLITANA;2020-10-15;128936;232068;;361004;1826274
PE;LIMA METROPOLITANA;2020-10-16;129247;232735;;361982;1837779
PE;LIMA METROPOLITANA;2020-10-17;129507;233671;;363178;1849079
PE;LIMA METROPOLITANA;2020-10-18;129767;234510;;364277;1858629
PE;LIMA METROPOLITANA;2020-10-19;130038;235138;;365176;1867549
PE;LIMA METROPOLITANA;2020-10-20;130777;235761;;366538;1877249
PE;LIMA METROPOLITANA;2020-10-21;131039;236510;;367549;1887158
PE;LIMA METROPOLITANA;2020-10-22;131441;237448;;368889;1899008
PE;LIMA METROPOLITANA;2020-10-23;131845;238241;;370086;1911108
PE;LIMA METROPOLITANA;2020-10-24;132117;238947;;371064;1921508
PE;LIMA METROPOLITANA;2020-10-25;132276;239616;;371892;1930941
PE;LIMA METROPOLITANA;2020-10-26;132502;240246;;372748;1938632
PE;LIMA METROPOLITANA;2020-10-27;132735;240796;;373531;1949932
PE;LIMA METROPOLITANA;2020-10-28;132953;241478;;374431;1960028
PE;LIMA METROPOLITANA;2020-10-29;133255;242237;;375492;1971528
PE;LIMA METROPOLITANA;2020-10-30;133398;242820;;376218;1979014
PE;LIMA METROPOLITANA;2020-10-31;133596;243353;;376949;1993498
PE;LIMA METROPOLITANA;2020-11-01;133829;243952;;377781;2002049
PE;LIMA METROPOLITANA;2020-11-02;134062;244551;;378613;2010600
PE;LIMA METROPOLITANA;2020-11-03;134296;245150;;379446;2019151
PE;LIMA METROPOLITANA;2020-11-04;134529;245749;;380278;2027701
PE;LIMA METROPOLITANA;2020-11-05;134911;246509;;381420;2036916
PE;LIMA METROPOLITANA;2020-11-06;135161;247275;;382436;2048658
PE;LIMA METROPOLITANA;2020-11-07;135386;247909;;383295;2057354
PE;LIMA METROPOLITANA;2020-11-08;135702;248514;;384216;2066528
PE;LIMA METROPOLITANA;2020-11-09;135867;248741;;384608;2071495
PE;LIMA METROPOLITANA;2020-11-10;136090;249197;;385287;2078780
PE;LIMA METROPOLITANA;2020-11-11;136333;249790;;386123;2088695
PE;LIMA METROPOLITANA;2020-11-12;136515;250305;;386820;2096716
PE;LIMA METROPOLITANA;2020-11-13;136792;250809;;387601;2106686
PE;LIMA METROPOLITANA;2020-11-14;137108;251277;;388385;2117226
PE;LIMA METROPOLITANA;2020-11-15;137344;251774;;389118;2125052
PE;LIMA METROPOLITANA;2020-11-16;137569;252083;;389652;2132435
PE;LIMA METROPOLITANA;2020-11-17;137766;252514;;390280;2139947
PE;LIMA METROPOLITANA;2020-11-18;137990;252962;;390952;2150112
PE;LIMA METROPOLITANA;2020-11-19;138214;253410;;391624;2160277
PE;LIMA METROPOLITANA;2020-11-20;138434;253901;;392335;2171124
PE;LIMA METROPOLITANA;2020-11-21;138653;254369;;393022;2180406
PE;LIMA METROPOLITANA;2020-11-22;138875;254680;;393555;2189809
PE;LIMA METROPOLITANA;2020-11-23;139067;254852;;393919;2196023
PE;LIMA METROPOLITANA;2020-11-24;139223;255297;;394520;2204408
PE;LIMA METROPOLITANA;2020-11-25;139457;255654;;395111;2212386
PE;LIMA METROPOLITANA;2020-11-26;139690;256011;;395701;2220363
PE;LIMA METROPOLITANA;2020-11-27;139896;256336;;396232;2229220
PE;LIMA METROPOLITANA;2020-11-28;140134;256719;;396853;2238097
PE;LIMA METROPOLITANA;2020-11-29;140346;257210;;397556;2244607
PE;LIMA METROPOLITANA;2020-11-30;140546;257449;;397995;2249872
PE;LIMA METROPOLITANA;2020-12-01;140794;257843;;398637;2258267
PE;LIMA METROPOLITANA;2020-12-02;141064;258154;;399218;2267246
PE;LIMA METROPOLITANA;2020-12-03;141202;258541;;399743;2272654
PE;LIMA METROPOLITANA;2020-12-04;141470;258931;;400401;2279773
PE;LIMA METROPOLITANA;2020-12-05;141716;259385;;401101;2286737
PE;LIMA METROPOLITANA;2020-12-06;141848;259585;;401433;2291591
PE;LIMA METROPOLITANA;2020-12-07;142139;259918;;402057;2298296
PE;LIMA METROPOLITANA;2020-12-08;142375;260294;;402669;2306070
PE;LIMA METROPOLITANA;2020-12-09;142552;260378;;402930;2310535
PE;LIMA METROPOLITANA;2020-12-10;142779;260730;;403509;2316392
PE;LIMA METROPOLITANA;2020-12-11;142960;261140;;404100;2322524
PE;LIMA METROPOLITANA;2020-12-12;143147;261594;;404741;2328083
PE;LIMA METROPOLITANA;2020-12-13;143552;261977;;405529;2335033
PE;LIMA METROPOLITANA;2020-12-14;143945;262076;;406021;2339308
PE;LIMA METROPOLITANA;2020-12-15;144060;262454;;406514;2343263
PE;LIMA METROPOLITANA;2020-12-16;144250;262828;;407078;2349306
PE;LIMA METROPOLITANA;2020-12-17;144555;263173;;407728;2355810
PE;LIMA METROPOLITANA;2020-12-18;144951;263594;;408545;2364955
PE;LIMA METROPOLITANA;2020-12-19;145277;264039;;409316;2371061
PE;LIMA METROPOLITANA;2020-12-20;145580;264282;;409862;2376830
PE;LIMA METROPOLITANA;2020-12-21;145816;264446;;410262;2380553
PE;LIMA METROPOLITANA;2020-12-22;146185;264717;;410902;2386477
PE;LIMA METROPOLITANA;2020-12-23;146724;265005;;411729;2394711
PE;LIMA METROPOLITANA;2020-12-24;147122;265193;;412315;2402431
PE;LIMA METROPOLITANA;2020-12-25;147606;265317;;412923;2409652
PE;LIMA METROPOLITANA;2020-12-26;147905;265365;;413270;2412805
PE;LIMA METROPOLITANA;2020-12-27;148373;265540;;413913;2418668
PE;LIMA METROPOLITANA;2020-12-28;148800;265710;;414510;2423900
PE;LIMA METROPOLITANA;2020-12-29;149139;265930;;415069;2429913
PE;LIMA METROPOLITANA;2020-12-30;149521;266160;;415681;2438355
PE;LIMA METROPOLITANA;2020-12-31;150383;266412;;416795;2447779
PE;LIMA METROPOLITANA;2021-01-01;150842;266684;;417526;2454858
PE;LIMA METROPOLITANA;2021-01-02;151244;266791;;418035;2457900
PE;LIMA METROPOLITANA;2021-01-03;151955;266813;;418768;2464993
PE;LIMA METROPOLITANA;2021-01-04;152956;266867;;419823;2472487
PE;LIMA METROPOLITANA;2021-01-05;153321;266917;;420238;2479785
PE;LIMA METROPOLITANA;2021-01-06;153865;267172;0;421037;2489450
PE;LIMA METROPOLITANA;2021-01-07;154534;267276;0;421810;2496707
PE;LIMA METROPOLITANA;2021-01-08;155276;267510;0;422786;2504215
PE;LIMA METROPOLITANA;2021-01-09;156502;267620;0;424122;2515795
PE;LIMA METROPOLITANA;2021-01-10;157581;267875;0;425456;2524807
PE;LIMA METROPOLITANA;2021-01-11;158558;267958;0;426516;2533953
PE;LIMA METROPOLITANA;2021-01-12;159723;268187;0;427910;2544962
PE;LIMA METROPOLITANA;2021-01-13;161023;268260;1129;430412;2567930
PE;LIMA METROPOLITANA;2021-01-14;162236;268879;1383;432498;2578163
PE;LIMA METROPOLITANA;2021-01-15;163264;269201;3233;435698;2598941
PE;LIMA METROPOLITANA;2021-01-16;164418;269607;3465;437490;2611695
PE;LIMA METROPOLITANA;2021-01-17;165605;269960;3715;439280;2627370
PE;LIMA METROPOLITANA;2021-01-18;167099;270248;3878;441225;2641803
PE;LIMA METROPOLITANA;2021-01-19;168844;270619;4129;443592;2656086
PE;LIMA METROPOLITANA;2021-01-20;170722;270969;4581;446272;2671961
PE;LIMA METROPOLITANA;2021-01-21;171651;271456;5028;448135;2684687
PE;LIMA METROPOLITANA;2021-01-22;173045;271917;5540;450502;2704570
PE;LIMA METROPOLITANA;2021-01-23;175043;272343;6042;453428;2719808
PE;LIMA METROPOLITANA;2021-01-24;176996;272655;6399;456050;2737971
PE;LIMA METROPOLITANA;2021-01-25;178741;272827;6609;458177;2748211
PE;LIMA METROPOLITANA;2021-01-26;180197;273121;7096;460414;2765241
PE;LIMA METROPOLITANA;2021-01-27;181923;273685;7738;463346;2784511
PE;LIMA METROPOLITANA;2021-01-28;183187;274072;8506;465765;2804606
PE;LIMA METROPOLITANA;2021-01-29;184847;274517;9168;468532;2824000
PE;LIMA METROPOLITANA;2021-01-30;187265;274917;9935;472117;2855671
PE;LIMA METROPOLITANA;2021-01-31;188352;275250;10597;474199;2869892
PE;LIMA METROPOLITANA;2021-02-01;190460;275414;10872;476746;2880304
PE;LIMA METROPOLITANA;2021-02-02;192810;275789;11839;480438;2902062
PE;LIMA METROPOLITANA;2021-02-03;195607;276254;12848;484709;2925671
PE;LIMA METROPOLITANA;2021-02-04;196983;276796;13926;487705;2948877
PE;LIMA METROPOLITANA;2021-02-05;199470;277244;15076;491790;2969810
PE;LIMA METROPOLITANA;2021-02-06;202445;277381;16185;496011;2993944
PE;LIMA METROPOLITANA;2021-02-07;204693;277930;16602;499225;3007915
PE;LIMA METROPOLITANA;2021-02-08;206585;277989;17177;501751;3023137
PE;LIMA METROPOLITANA;2021-02-09;208295;278268;17916;504479;3038092
PE;LIMA METROPOLITANA;2021-02-10;209906;278612;19086;507604;3059153
PE;LIMA METROPOLITANA;2021-02-11;211687;279258;20819;511764;3088241
PE;LIMA METROPOLITANA;2021-02-12;213510;279907;22503;515920;3117481
PE;LIMA METROPOLITANA;2021-02-13;215126;280037;24064;519227;3143772
PE;LIMA METROPOLITANA;2021-02-14;216955;280883;25355;523193;3169054
PE;LIMA METROPOLITANA;2021-02-15;218197;281059;25854;525110;3182298
PE;LIMA METROPOLITANA;2021-02-16;219599;281474;27190;528263;3204347
PE;LIMA METROPOLITANA;2021-02-17;221902;281606;29035;532543;3235297
PE;LIMA METROPOLITANA;2021-02-18;224479;282473;30654;537606;3265054
PE;LIMA METROPOLITANA;2021-02-19;226628;282867;32218;541713;3292833
PE;LIMA METROPOLITANA;2021-02-20;228350;283005;33760;545115;3319488
PE;LIMA METROPOLITANA;2021-02-21;230058;283638;34931;548627;3341430
PE;LIMA METROPOLITANA;2021-02-22;231187;283806;35489;550482;3352404
PE;LIMA METROPOLITANA;2021-02-23;232953;284232;36928;554113;3379823
PE;LIMA REGIÓN;2020-07-05;868;8481;;9349;29622
PE;LIMA REGIÓN;2020-07-06;3203;6292;;9495;31664
PE;LIMA REGIÓN;2020-07-07;3242;6363;;9605;32703
PE;LIMA REGIÓN;2020-07-08;3351;6663;;10014;34403
PE;LIMA REGIÓN;2020-07-09;3415;6823;;10238;35639
PE;LIMA REGIÓN;2020-07-10;3415;7220;;10635;37139
PE;LIMA REGIÓN;2020-07-11;3415;7532;;10947;38639
PE;LIMA REGIÓN;2020-07-12;3415;7990;;11405;40185
PE;LIMA REGIÓN;2020-07-13;3415;8098;;11513;40984
PE;LIMA REGIÓN;2020-07-14;3508;8098;;11606;41394
PE;LIMA REGIÓN;2020-07-15;3639;8475;;12114;43850
PE;LIMA REGIÓN;2020-07-16;3681;8951;;12632;46436
PE;LIMA REGIÓN;2020-07-17;3681;9289;;12970;48112
PE;LIMA REGIÓN;2020-07-18;3789;9496;;13285;49532
PE;LIMA REGIÓN;2020-07-19;3864;9780;;13644;50802
PE;LIMA REGIÓN;2020-07-20;3871;9986;;13857;51712
PE;LIMA REGIÓN;2020-07-21;3951;10029;;13980;52253
PE;LIMA REGIÓN;2020-07-22;3951;10587;;14538;54359
PE;LIMA REGIÓN;2020-07-23;3967;10800;;14767;55430
PE;LIMA REGIÓN;2020-07-24;4000;11314;;15314;57528
PE;LIMA REGIÓN;2020-07-25;4000;11314;;15314;57528
PE;LIMA REGIÓN;2020-07-26;4157;12033;;16190;60121
PE;LIMA REGIÓN;2020-07-27;4172;12120;;16292;60482
PE;LIMA REGIÓN;2020-07-28;4245;12216;;16461;61089
PE;LIMA REGIÓN;2020-07-29;4257;12728;;16985;63135
PE;LIMA REGIÓN;2020-07-30;4261;12922;;17183;63920
PE;LIMA REGIÓN;2020-07-31;4305;13078;;17383;64719
PE;LIMA REGIÓN;2020-08-01;4350;13323;;17673;65981
PE;LIMA REGIÓN;2020-08-02;4363;13399;;17762;66353
PE;LIMA REGIÓN;2020-08-03;4384;13471;;17855;66691
PE;LIMA REGIÓN;2020-08-04;4514;13864;;18378;68335
PE;LIMA REGIÓN;2020-08-05;4608;13997;;18605;69243
PE;LIMA REGIÓN;2020-08-06;4718;14251;;18969;70601
PE;LIMA REGIÓN;2020-08-07;4784;14406;;19190;71462
PE;LIMA REGIÓN;2020-08-08;4785;14562;;19347;72096
PE;LIMA REGIÓN;2020-08-09;4794;14675;;19469;72538
PE;LIMA REGIÓN;2020-08-10;4890;14794;;19684;73355
PE;LIMA REGIÓN;2020-08-11;4890;14964;;19854;73964
PE;LIMA REGIÓN;2020-08-12;4927;15162;;20089;74836
PE;LIMA REGIÓN;2020-08-13;4956;15390;;20346;75869
PE;LIMA REGIÓN;2020-08-14;4969;15630;;20599;76740
PE;LIMA REGIÓN;2020-08-15;5031;15792;;20823;77571
PE;LIMA REGIÓN;2020-08-16;5031;15916;;20947;78008
PE;LIMA REGIÓN;2020-08-17;5093;16059;;21152;78754
PE;LIMA REGIÓN;2020-08-18;5138;16277;;21415;79764
PE;LIMA REGIÓN;2020-08-19;5145;16495;;21640;80573
PE;LIMA REGIÓN;2020-08-20;5181;16673;;21854;81454
PE;LIMA REGIÓN;2020-08-21;5201;16896;;22097;82444
PE;LIMA REGIÓN;2020-08-22;5246;17045;;22291;83313
PE;LIMA REGIÓN;2020-08-23;5254;17166;;22420;83835
PE;LIMA REGIÓN;2020-08-24;5288;17243;;22531;84293
PE;LIMA REGIÓN;2020-08-25;5288;17422;;22710;84936
PE;LIMA REGIÓN;2020-08-26;5290;17593;;22883;85631
PE;LIMA REGIÓN;2020-08-27;5336;17749;;23085;86456
PE;LIMA REGIÓN;2020-08-28;5339;17949;;23288;87465
PE;LIMA REGIÓN;2020-08-29;5396;18109;;23505;88366
PE;LIMA REGIÓN;2020-08-30;5401;18341;;23742;89646
PE;LIMA REGIÓN;2020-08-31;5436;18428;;23864;90247
PE;LIMA REGIÓN;2020-09-01;5438;18595;;24033;90945
PE;LIMA REGIÓN;2020-09-02;5446;18778;;24224;91771
PE;LIMA REGIÓN;2020-09-03;5478;18933;;24411;92689
PE;LIMA REGIÓN;2020-09-04;5483;19119;;24602;93685
PE;LIMA REGIÓN;2020-09-05;5513;19249;;24762;94517
PE;LIMA REGIÓN;2020-09-06;5525;19353;;24878;95065
PE;LIMA REGIÓN;2020-09-07;5545;19372;;24917;95275
PE;LIMA REGIÓN;2020-09-08;5545;19517;;25062;95900
PE;LIMA REGIÓN;2020-09-09;5553;19689;;25242;96810
PE;LIMA REGIÓN;2020-09-10;5603;19860;;25463;97846
PE;LIMA REGIÓN;2020-09-11;5610;20106;;25716;98966
PE;LIMA REGIÓN;2020-09-12;5653;20185;;25838;99523
PE;LIMA REGIÓN;2020-09-13;5656;20355;;26011;100265
PE;LIMA REGIÓN;2020-09-14;5688;20442;;26130;100820
PE;LIMA REGIÓN;2020-09-15;5688;20657;;26345;101740
PE;LIMA REGIÓN;2020-09-16;5712;20941;;26653;103185
PE;LIMA REGIÓN;2020-09-17;5732;21103;;26835;104047
PE;LIMA REGIÓN;2020-09-18;5733;21294;;27027;104984
PE;LIMA REGIÓN;2020-09-19;5733;21456;;27189;105777
PE;LIMA REGIÓN;2020-09-20;5777;21545;;27322;106418
PE;LIMA REGIÓN;2020-09-21;5777;21545;;27322;106418
PE;LIMA REGIÓN;2020-09-22;5799;21818;;27617;107855
PE;LIMA REGIÓN;2020-09-23;5835;21953;;27788;108759
PE;LIMA REGIÓN;2020-09-24;5836;22011;;27847;109114
PE;LIMA REGIÓN;2020-09-25;5840;22143;;27983;109871
PE;LIMA REGIÓN;2020-09-26;5883;22261;;28144;110682
PE;LIMA REGIÓN;2020-09-27;5884;22331;;28215;111064
PE;LIMA REGIÓN;2020-09-28;5915;22379;;28294;111490
PE;LIMA REGIÓN;2020-09-29;5922;22452;;28374;111857
PE;LIMA REGIÓN;2020-09-30;5953;22526;;28479;112494
PE;LIMA REGIÓN;2020-10-01;5955;22588;;28543;112898
PE;LIMA REGIÓN;2020-10-02;5984;22662;;28646;113556
PE;LIMA REGIÓN;2020-10-03;5986;22702;;28688;113793
PE;LIMA REGIÓN;2020-10-04;5987;22741;;28728;114029
PE;LIMA REGIÓN;2020-10-05;6016;22748;;28764;114243
PE;LIMA REGIÓN;2020-10-06;6018;22785;;28803;114471
PE;LIMA REGIÓN;2020-10-07;6018;22833;;28851;114775
PE;LIMA REGIÓN;2020-10-08;6061;22876;;28937;115416
PE;LIMA REGIÓN;2020-10-09;6072;23137;;29209;117326
PE;LIMA REGIÓN;2020-10-10;6092;23170;;29262;117830
PE;LIMA REGIÓN;2020-10-11;6093;23170;;29263;117839
PE;LIMA REGIÓN;2020-10-12;6114;23191;;29305;118232
PE;LIMA REGIÓN;2020-10-13;6115;23234;;29349;118606
PE;LIMA REGIÓN;2020-10-14;6137;23300;;29437;119366
PE;LIMA REGIÓN;2020-10-15;6138;23355;;29493;119914
PE;LIMA REGIÓN;2020-10-16;6140;23393;;29533;120397
PE;LIMA REGIÓN;2020-10-17;6172;23439;;29611;121125
PE;LIMA REGIÓN;2020-10-18;6204;23490;;29694;121876
PE;LIMA REGIÓN;2020-10-19;6207;23550;;29757;122478
PE;LIMA REGIÓN;2020-10-20;6252;23661;;29913;123582
PE;LIMA REGIÓN;2020-10-21;6252;23697;;29949;123951
PE;LIMA REGIÓN;2020-10-22;6269;23728;;29997;124361
PE;LIMA REGIÓN;2020-10-23;6273;23826;;30099;125395
PE;LIMA REGIÓN;2020-10-24;6295;23941;;30236;126811
PE;LIMA REGIÓN;2020-10-25;6296;23964;;30260;127085
PE;LIMA REGIÓN;2020-10-26;6296;23984;;30280;127264
PE;LIMA REGIÓN;2020-10-27;6311;24012;;30323;127869
PE;LIMA REGIÓN;2020-10-28;6311;24050;;30361;128144
PE;LIMA REGIÓN;2020-10-29;6327;24084;;30411;128648
PE;LIMA REGIÓN;2020-10-30;6327;24122;;30449;128931
PE;LIMA REGIÓN;2020-10-31;6327;24173;;30500;129516
PE;LIMA REGIÓN;2020-11-01;6335;24207;;30542;130038
PE;LIMA REGIÓN;2020-11-02;6343;24241;;30584;130560
PE;LIMA REGIÓN;2020-11-03;6351;24275;;30626;131082
PE;LIMA REGIÓN;2020-11-04;6357;24307;;30664;131601
PE;LIMA REGIÓN;2020-11-05;6364;24350;;30714;132200
PE;LIMA REGIÓN;2020-11-06;6369;24399;;30768;132962
PE;LIMA REGIÓN;2020-11-07;6382;24435;;30817;133527
PE;LIMA REGIÓN;2020-11-08;6386;24454;;30840;134123
PE;LIMA REGIÓN;2020-11-09;6388;24471;;30859;134444
PE;LIMA REGIÓN;2020-11-10;6390;24497;;30887;134917
PE;LIMA REGIÓN;2020-11-11;6415;24528;;30943;135560
PE;LIMA REGIÓN;2020-11-12;6423;24564;;30987;136081
PE;LIMA REGIÓN;2020-11-13;6427;24631;;31058;136728
PE;LIMA REGIÓN;2020-11-14;6442;24652;;31094;137412
PE;LIMA REGIÓN;2020-11-15;6467;24685;;31152;137920
PE;LIMA REGIÓN;2020-11-16;6469;24692;;31161;138399
PE;LIMA REGIÓN;2020-11-17;6472;24718;;31190;138887
PE;LIMA REGIÓN;2020-11-18;6480;24755;;31235;139547
PE;LIMA REGIÓN;2020-11-19;6487;24792;;31279;140206
PE;LIMA REGIÓN;2020-11-20;6499;24829;;31328;140911
PE;LIMA REGIÓN;2020-11-21;6508;24869;;31377;141513
PE;LIMA REGIÓN;2020-11-22;6518;24879;;31397;142123
PE;LIMA REGIÓN;2020-11-23;6518;24885;;31403;142526
PE;LIMA REGIÓN;2020-11-24;6518;24910;;31428;143071
PE;LIMA REGIÓN;2020-11-25;6527;24955;;31482;143589
PE;LIMA REGIÓN;2020-11-26;6536;25000;;31536;144106
PE;LIMA REGIÓN;2020-11-27;6545;25044;;31589;144681
PE;LIMA REGIÓN;2020-11-28;6555;25074;;31629;145257
PE;LIMA REGIÓN;2020-11-29;6557;25092;;31649;145680
PE;LIMA REGIÓN;2020-11-30;6569;25116;;31685;146021
PE;LIMA REGIÓN;2020-12-01;6574;25116;;31690;146566
PE;LIMA REGIÓN;2020-12-02;6586;25144;;31730;147149
PE;LIMA REGIÓN;2020-12-03;6586;25194;;31780;147499
PE;LIMA REGIÓN;2020-12-04;6603;25221;;31824;147962
PE;LIMA REGIÓN;2020-12-05;6609;25250;;31859;148414
PE;LIMA REGIÓN;2020-12-06;6610;25263;;31873;148729
PE;LIMA REGIÓN;2020-12-07;6620;25271;;31891;149164
PE;LIMA REGIÓN;2020-12-08;6622;25298;;31920;149669
PE;LIMA REGIÓN;2020-12-09;6654;25313;;31967;149958
PE;LIMA REGIÓN;2020-12-10;6657;25313;;31970;150338
PE;LIMA REGIÓN;2020-12-11;6666;25335;;32001;150737
PE;LIMA REGIÓN;2020-12-12;6670;25369;;32039;151098
PE;LIMA REGIÓN;2020-12-13;6674;25414;;32088;151548
PE;LIMA REGIÓN;2020-12-14;6693;25429;;32122;151825
PE;LIMA REGIÓN;2020-12-15;6694;25442;;32136;152082
PE;LIMA REGIÓN;2020-12-16;6710;25466;;32176;152475
PE;LIMA REGIÓN;2020-12-17;6714;25498;;32212;152897
PE;LIMA REGIÓN;2020-12-18;6716;25545;;32261;153490
PE;LIMA REGIÓN;2020-12-19;6742;25577;;32319;153887
PE;LIMA REGIÓN;2020-12-20;6746;25611;;32357;154261
PE;LIMA REGIÓN;2020-12-21;6746;25623;;32369;154502
PE;LIMA REGIÓN;2020-12-22;6766;25651;;32417;154887
PE;LIMA REGIÓN;2020-12-23;6773;25673;;32446;155421
PE;LIMA REGIÓN;2020-12-24;6799;25734;;32533;155923
PE;LIMA REGIÓN;2020-12-25;6800;25752;;32552;156391
PE;LIMA REGIÓN;2020-12-26;6827;25757;;32584;156595
PE;LIMA REGIÓN;2020-12-27;6834;25772;;32606;156976
PE;LIMA REGIÓN;2020-12-28;6847;25788;;32635;157316
PE;LIMA REGIÓN;2020-12-29;6847;25803;;32650;157706
PE;LIMA REGIÓN;2020-12-30;6847;25830;;32677;158254
PE;LIMA REGIÓN;2020-12-31;6850;25869;;32719;158865
PE;LIMA REGIÓN;2021-01-01;6880;25869;;32749;159325
PE;LIMA REGIÓN;2021-01-02;6924;25876;;32800;159523
PE;LIMA REGIÓN;2021-01-03;6933;25876;;32809;159983
PE;LIMA REGIÓN;2021-01-04;6948;25878;;32826;160470
PE;LIMA REGIÓN;2021-01-05;6950;25881;;32831;160943
PE;LIMA REGIÓN;2021-01-06;6964;25901;0;32865;161571
PE;LIMA REGIÓN;2021-01-07;6973;25914;0;32887;162041
PE;LIMA REGIÓN;2021-01-08;7033;25922;0;32955;162528
PE;LIMA REGIÓN;2021-01-09;7059;25933;0;32992;163280
PE;LIMA REGIÓN;2021-01-10;7065;25944;0;33009;163865
PE;LIMA REGIÓN;2021-01-11;7167;25947;0;33114;164459
PE;LIMA REGIÓN;2021-01-12;7204;25965;0;33169;165173
PE;LIMA REGIÓN;2021-01-13;7229;26022;59;33310;166664
PE;LIMA REGIÓN;2021-01-14;7233;26090;69;33392;167327
PE;LIMA REGIÓN;2021-01-15;7234;26131;160;33525;168676
PE;LIMA REGIÓN;2021-01-16;7332;26163;170;33665;169505
PE;LIMA REGIÓN;2021-01-17;7422;26186;181;33789;170521
PE;LIMA REGIÓN;2021-01-18;7465;26206;187;33858;171459
PE;LIMA REGIÓN;2021-01-19;7562;26229;207;33998;172386
PE;LIMA REGIÓN;2021-01-20;7607;26255;243;34105;173415
PE;LIMA REGIÓN;2021-01-21;7614;26294;264;34172;174242
PE;LIMA REGIÓN;2021-01-22;7616;26364;301;34281;175532
PE;LIMA REGIÓN;2021-01-23;7712;26428;338;34478;176521
PE;LIMA REGIÓN;2021-01-24;7734;26460;369;34563;177700
PE;LIMA REGIÓN;2021-01-25;7894;26484;389;34767;178365
PE;LIMA REGIÓN;2021-01-26;7909;26484;411;34804;179469
PE;LIMA REGIÓN;2021-01-27;7939;26589;483;35011;180720
